Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-03-05,27.3,27.3,27.3,27.3,27.299851851851848,3375,1,92137.0,3375,100.0,0.0,0.0,1614882600.0
2021-03-03,25.0,25.0,25.0,25.0,25.0,3375,1,84375.0,3375,100.0,0.0,0.0,1614709800.0
2021-02-04,25.55,25.55,25.55,25.55,25.549925925925923,3375,1,86231.0,3375,100.0,0.0,0.0,1612377000.0
2021-01-28,28.35,28.35,28.35,28.35,28.349925925925923,3375,1,95681.0,3375,100.0,0.0,0.0,1611772200.0
2021-01-20,33.55,33.55,31.5,31.5,32.52488888888889,6750,2,219543.0,3375,50.0,2.05,-2.05,1611081000.0
2021-01-19,30.5,30.5,30.5,30.5,30.499851851851847,3375,1,102937.0,3375,100.0,0.0,0.0,1610994600.0
2021-01-13,28.0,28.0,28.0,28.0,28.0,3375,1,94500.0,3375,100.0,0.0,0.0,1610476200.0
2021-01-12,27.9,27.9,27.9,27.9,27.89985185185185,3375,1,94162.0,3375,100.0,0.0,0.0,1610389800.0
2021-01-11,23.25,23.25,23.25,23.25,23.249777777777776,3375,1,78468.0,3375,100.0,0.0,0.0,1610303400.0
2020-11-19,19.45,19.45,19.4,19.4,19.412444444444443,13500,3,262068.0,13500,100.0,0.05,-0.05,1605724200.0
2020-10-22,21.45,21.45,21.45,21.45,21.449777777777776,3375,1,72393.0,3375,100.0,0.0,0.0,1603305000.0
2020-09-22,22.55,22.55,22.55,22.55,22.549925925925923,3375,1,76106.0,3375,100.0,0.0,0.0,1600713000.0
2020-08-28,23.7,23.7,23.7,23.7,23.699851851851847,3375,1,79987.0,3375,100.0,0.0,0.0,1598553000.0
2020-08-05,24.9,24.9,24.9,24.9,24.89985185185185,3375,1,84037.0,3375,100.0,0.0,0.0,1596565800.0
2020-07-23,23.9,23.9,23.9,23.9,23.89985185185185,3375,1,80662.0,3375,100.0,0.0,0.0,1595442600.0
2020-07-08,25.15,25.15,25.15,25.15,25.149925925925924,3375,1,84881.0,3375,100.0,0.0,0.0,1594146600.0
2020-07-03,26.15,26.15,26.15,26.15,26.149925925925924,3375,1,88256.0,3375,100.0,0.0,0.0,1593714600.0
2020-07-01,27.5,27.5,27.5,27.5,27.499851851851847,3375,1,92812.0,3375,100.0,0.0,0.0,1593541800.0
2020-06-26,26.6,28.9,26.6,28.9,27.749925925925925,6750,2,187312.0,3375,50.0,2.3,2.3,1593109800.0
2020-06-25,25.75,28.0,25.75,28.0,26.87496296296296,6750,2,181406.0,6750,100.0,2.25,2.25,1593023400.0
2020-06-23,27.1,27.1,27.1,27.1,27.09985185185185,3375,1,91462.0,3375,100.0,0.0,0.0,1592850600.0
2020-06-22,28.5,28.5,28.5,28.5,28.499851851851847,3375,1,96187.0,3375,100.0,0.0,0.0,1592764200.0
2020-06-19,29.4,30.0,29.4,30.0,29.7,6750,2,200475.0,6750,100.0,0.6,0.6,1592505000.0
2020-06-18,31.0,31.0,30.9,30.9,30.949925925925925,6750,2,208912.0,6750,100.0,0.1,-0.1,1592418600.0
2020-06-17,32.5,32.5,32.5,32.5,32.49985185185185,3375,1,109687.0,3375,100.0,0.0,0.0,1592332200.0
2020-06-16,28.8,30.5,26.05,30.5,27.499970370370367,16875,5,464062.0,16875,100.0,4.45,1.7,1592245800.0
2020-06-15,25.15,28.9,25.15,28.9,26.4,10125,3,267300.0,10125,100.0,3.75,3.75,1592159400.0
2020-06-12,27.9,27.9,27.9,27.9,27.89985185185185,3375,1,94162.0,3375,100.0,0.0,0.0,1591900200.0
2020-06-11,25.9,25.9,25.9,25.9,25.9,6750,2,174825.0,3375,50.0,0.0,0.0,1591813800.0
